ensembl_gene_id	description	hgnc_symbol	hgnc_id	uniprotswissprot	chromosome_name	start_position	end_position	strand
ENSG00000085491	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 [Source:HGNC Symbol;Acc:20662]"	SLC25A24	20662	Q6NUK1	1	108676658	108743471	-1
ENSG00000085511	"mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:6856]"	MAP3K4	6856	Q9Y6R4	6	161412759	161538417	1
ENSG00000085514	"paired immunoglobin-like type 2 receptor alpha [Source:HGNC Symbol;Acc:20396]"	PILRA	20396		7	99965153	99997719	1
ENSG00000085552	"immunoglobulin superfamily, member 9 [Source:HGNC Symbol;Acc:18132]"	IGSF9	18132	Q9P2J2	1	159896829	159915386	-1
ENSG00000085563	"ATP-binding cassette, sub-family B (MDR/TAP), member 1 [Source:HGNC Symbol;Acc:40]"	ABCB1	40	P08183	7	87133175	87342611	-1
ENSG00000085644	"zinc finger protein 213 [Source:HGNC Symbol;Acc:13005]"	ZNF213	13005		16	3179778	3192806	1
ENSG00000085662	"aldo-keto reductase family 1, member B1 (aldose reductase) [Source:HGNC Symbol;Acc:381]"	AKR1B1	381	P15121	7	134127102	134144036	-1
ENSG00000085719	"copine III [Source:HGNC Symbol;Acc:2316]"	CPNE3	2316	O75131	8	87497059	87573726	1
ENSG00000085721	"RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30346]"	RRN3	30346	Q9NYV6	16	15153879	15188174	-1
ENSG00000085733	"cortactin [Source:HGNC Symbol;Acc:3338]"	CTTN	3338	Q14247	11	70244510	70282690	1
ENSG00000085741	"wingless-type MMTV integration site family, member 11 [Source:HGNC Symbol;Acc:12776]"	WNT11	12776	O96014	11	75897369	75921780	-1
ENSG00000085760	"mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:7441]"	MTIF2	7441	P46199	2	55463731	55496483	-1
ENSG00000085788	"DDHD domain containing 2 [Source:HGNC Symbol;Acc:29106]"	DDHD2	29106		8	38082736	38133076	1
ENSG00000085831	"tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:18657]"	TTC39A	18657	Q5SRH9	1	51752930	51810788	-1
ENSG00000085832	"epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:3419]"	EPS15	3419		1	51819935	51985000	-1
ENSG00000085840	"origin recognition complex, subunit 1 [Source:HGNC Symbol;Acc:8487]"	ORC1	8487	Q13415	1	52838501	52870131	-1
ENSG00000085871	"microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:7063]"	MGST2	7063	Q99735	4	140586922	140661899	1
ENSG00000085872	"calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:16930]"	CHERP	16930	Q8IWX8	19	16628700	16653341	-1
ENSG00000085978	"autophagy related 16-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:21498]"	ATG16L1	21498		2	234118697	234204320	1
ENSG00000085982	"ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:20069]"	USP40	20069	Q9NVE5	2	234384166	234475428	-1
ENSG00000085998	"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:19139]"	POMGNT1	19139	Q8WZA1	1	46654354	46685977	-1
ENSG00000085999	"RAD54-like (S. cerevisiae) [Source:HGNC Symbol;Acc:9826]"	RAD54L	9826	Q92698	1	46713360	46744145	1
ENSG00000086015	"microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:19035]"	MAST2	19035	Q6P0Q8	1	46252659	46501796	1
ENSG00000086061	"DnaJ (Hsp40) homolog, subfamily A, member 1 [Source:HGNC Symbol;Acc:5229]"	DNAJA1	5229	P31689	9	33025209	33039905	1
ENSG00000086062	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1 [Source:HGNC Symbol;Acc:924]"	B4GALT1	924	P15291	9	33104080	33167354	-1
ENSG00000086065	"charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:26942]"	CHMP5	26942	Q9NZZ3	9	33264940	33281977	1
ENSG00000086102	"nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:7803]"	NFX1	7803	Q12986	9	33290509	33371155	1
ENSG00000086159	"aquaporin 6, kidney specific [Source:HGNC Symbol;Acc:639]"	AQP6	639		12	50360977	50370922	1
ENSG00000086189	"DIM1 dimethyladenosine transferase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30217]"	DIMT1	30217	Q9UNQ2	5	61683081	61699766	-1
ENSG00000086200	"importin 11 [Source:HGNC Symbol;Acc:20628]"	IPO11	20628		5	61699799	61924409	1
ENSG00000086205	"folate hydrolase (prostate-specific membrane antigen) 1 [Source:HGNC Symbol;Acc:3788]"	FOLH1	3788	Q04609	11	49168187	49230222	-1
ENSG00000086232	"eukaryotic translation initiation factor 2-alpha kinase 1 [Source:HGNC Symbol;Acc:24921]"	EIF2AK1	24921	Q9BQI3	7	6061881	6098861	-1
ENSG00000086288	"NME/NM23 family member 8 [Source:HGNC Symbol;Acc:16473]"	NME8	16473	Q8N427	7	37888199	37940003	1
ENSG00000086289	"ependymin related 1 [Source:HGNC Symbol;Acc:17572]"	EPDR1	17572		7	37723446	37991543	1
ENSG00000086300	"sorting nexin 10 [Source:HGNC Symbol;Acc:14974]"	SNX10	14974		7	26331541	26413949	1
ENSG00000086475	"selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:19685]"	SEPHS1	19685	P49903	10	13359424	13390297	-1
ENSG00000086504	"mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:14484]"	MRPL28	14484	Q13084	16	417384	420527	-1
ENSG00000086506	"hemoglobin, theta 1 [Source:HGNC Symbol;Acc:4833]"	HBQ1	4833	P09105	16	230452	231180	1
ENSG00000086544	"inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:14897]"	ITPKC	14897	Q96DU7	19	41223008	41246765	1
ENSG00000086548	"carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]"	CEACAM6	1818		19	42254885	42276113	1
ENSG00000086570	"FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:3596]"	FAT2	3596		5	150883654	150948505	-1
ENSG00000086589	"RNA binding motif protein 22 [Source:HGNC Symbol;Acc:25503]"	RBM22	25503	Q9NW64	5	150070356	150080669	-1
ENSG00000086598	"transmembrane emp24 domain trafficking protein 2 [Source:HGNC Symbol;Acc:16996]"	TMED2	16996	Q15363	12	124069078	124083116	1
ENSG00000086619	"ERO1-like beta (S. cerevisiae) [Source:HGNC Symbol;Acc:14355]"	ERO1LB	14355	Q86YB8	1	236378855	236445319	-1
ENSG00000086666	"zinc finger, AN1-type domain 6 [Source:HGNC Symbol;Acc:30164]"	ZFAND6	30164	Q6FIF0	15	80351910	80430735	1
ENSG00000086696	"hydroxysteroid (17-beta) dehydrogenase 2 [Source:HGNC Symbol;Acc:5211]"	HSD17B2	5211		16	82068609	82132139	1
ENSG00000086712	"taxilin gamma [Source:HGNC Symbol;Acc:18578]"	TXLNG	18578	Q9NUQ3	X	16804550	16862642	1
ENSG00000086717	"protein phosphatase, EF-hand calcium binding domain 1 [Source:HGNC Symbol;Acc:9243]"	PPEF1	9243	O14829	X	18694029	18846039	1
ENSG00000086730	"linker for activation of T cells family, member 2 [Source:HGNC Symbol;Acc:12749]"	LAT2	12749		7	73613982	73644161	1
ENSG00000086758	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:30892]"	HUWE1	30892		X	53559057	53713673	-1
ENSG00000086827	"zw10 kinetochore protein [Source:HGNC Symbol;Acc:13194]"	ZW10	13194	O43264	11	113603909	113644533	-1
ENSG00000086848	"ALG9, alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:15672]"	ALG9	15672		11	111652919	111742305	-1
ENSG00000086967	"myosin binding protein C, fast type [Source:HGNC Symbol;Acc:7550]"	MYBPC2	7550	Q14324	19	50936160	50969578	1
ENSG00000086991	"NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891]"	NOX4	7891		11	89057524	89322779	-1
ENSG00000087008	"acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:121]"	ACOX3	121	O15254	4	8368009	8442450	-1
ENSG00000087053	"myotubularin related protein 2 [Source:HGNC Symbol;Acc:7450]"	MTMR2	7450	Q13614	11	95566046	95658479	-1
ENSG00000087074	"protein phosphatase 1, regulatory subunit 15A [Source:HGNC Symbol;Acc:14375]"	PPP1R15A	14375	O75807	19	49375649	49379314	1
ENSG00000087076	"hydroxysteroid (17-beta) dehydrogenase 14 [Source:HGNC Symbol;Acc:23238]"	HSD17B14	23238	Q9BPX1	19	49316274	49339935	-1
ENSG00000087077	"thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:12311]"	TRIP6	12311	Q15654	7	100464760	100471076	1
ENSG00000087085	"acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:108]"	ACHE	108	P22303	7	100487615	100494594	-1
ENSG00000087086	"ferritin, light polypeptide [Source:HGNC Symbol;Acc:3999]"	FTL	3999	P02792	19	49468558	49470135	1
ENSG00000087087	"serrate RNA effector molecule homolog (Arabidopsis) [Source:HGNC Symbol;Acc:24101]"	SRRT	24101	Q9BXP5	7	100472733	100486285	1
ENSG00000087088	"BCL2-associated X protein [Source:HGNC Symbol;Acc:959]"	BAX	959	Q07812	19	49458072	49465055	1
ENSG00000087095	"nemo-like kinase [Source:HGNC Symbol;Acc:29858]"	NLK	29858	Q9UBE8	17	26368763	26523407	1
ENSG00000087111	"phosphatidylinositol glycan anchor biosynthesis, class S [Source:HGNC Symbol;Acc:14937]"	PIGS	14937		17	26880401	26898890	-1
ENSG00000087116	"ADAM metallopeptidase with thrombospondin type 1 motif, 2 [Source:HGNC Symbol;Acc:218]"	ADAMTS2	218	O95450	5	178537852	178772431	-1
ENSG00000087128	"transmembrane protease, serine 11E [Source:HGNC Symbol;Acc:24465]"	TMPRSS11E	24465	Q9UL52	4	69313167	69363322	1
ENSG00000087152	"ataxin 7-like 3 [Source:HGNC Symbol;Acc:25416]"	ATXN7L3	25416		17	42269173	42277481	-1
ENSG00000087157	"phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:30029]"	PGS1	30029	Q32NB8	17	76374721	76421195	1
ENSG00000087191	"proteasome (prosome, macropain) 26S subunit, ATPase, 5 [Source:HGNC Symbol;Acc:9552]"	PSMC5	9552		17	61904512	61909379	1
ENSG00000087206	"ubiquitin interaction motif containing 1 [Source:HGNC Symbol;Acc:30298]"	UIMC1	30298	Q96RL1	5	176332006	176449634	-1
ENSG00000087237	"cholesteryl ester transfer protein, plasma [Source:HGNC Symbol;Acc:1869]"	CETP	1869	P11597	16	56995762	57017757	1
ENSG00000087245	"matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase) [Source:HGNC Symbol;Acc:7166]"	MMP2	7166	P08253	16	55423612	55540603	1
ENSG00000087250	"metallothionein 3 [Source:HGNC Symbol;Acc:7408]"	MT3	7408		16	56622986	56625000	1
ENSG00000087253	"lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:26032]"	LPCAT2	26032	Q7L5N7	16	55542910	55620582	1
ENSG00000087258	"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O [Source:HGNC Symbol;Acc:4389]"	GNAO1	4389	P09471	16	56225302	56391356	1
ENSG00000087263	"2-oxoglutarate and iron-dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:25585]"	OGFOD1	25585	Q8N543	16	56485402	56513012	1
ENSG00000087266	"SH3-domain binding protein 2 [Source:HGNC Symbol;Acc:10825]"	SH3BP2	10825	P78314	4	2794750	2842825	1
ENSG00000087269	"NOP14 nucleolar protein [Source:HGNC Symbol;Acc:16821]"	NOP14	16821	P78316	4	2939660	2965112	-1
ENSG00000087274	"adducin 1 (alpha) [Source:HGNC Symbol;Acc:243]"	ADD1	243		4	2845584	2931803	1
ENSG00000087299	"L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:20499]"	L2HGDH	20499		14	50704281	50779266	-1
ENSG00000087301	"thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:19965]"	TXNDC16	19965	Q9P2K2	14	52897308	53019240	-1
ENSG00000087302	"chromosome 14 open reading frame 166 [Source:HGNC Symbol;Acc:23169]"	C14orf166	23169	Q9Y224	14	52456193	52471420	1
ENSG00000087303	"nidogen 2 (osteonidogen) [Source:HGNC Symbol;Acc:13389]"	NID2	13389	Q14112	14	52471521	52535712	-1
ENSG00000087338	"germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:23843]"	GMCL1	23843	Q96IK5	2	70056774	70108528	1
ENSG00000087365	"splicing factor 3b, subunit 2, 145kDa [Source:HGNC Symbol;Acc:10769]"	SF3B2	10769		11	65818200	65836779	1
ENSG00000087448	"kelch-like family member 42 [Source:HGNC Symbol;Acc:29252]"	KLHL42	29252	Q9P2K6	12	27932953	27955973	1
ENSG00000087460	"GNAS complex locus [Source:HGNC Symbol;Acc:4392]"	GNAS	4392	O95467	20	57414773	57486247	1
ENSG00000087470	"dynamin 1-like [Source:HGNC Symbol;Acc:2973]"	DNM1L	2973	O00429	12	32832134	32898486	1
ENSG00000087494	"parathyroid hormone-like hormone [Source:HGNC Symbol;Acc:9607]"	PTHLH	9607	P12272	12	28111017	28125638	-1
ENSG00000087495	"phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:15833]"	PHACTR3	15833	Q96KR7	20	58152564	58422766	1
ENSG00000087502	"ERGIC and golgi 2 [Source:HGNC Symbol;Acc:30208]"	ERGIC2	30208	Q96RQ1	12	29490285	29534122	-1
ENSG00000087510	"transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma) [Source:HGNC Symbol;Acc:11744]"	TFAP2C	11744	Q92754	20	55204358	55214339	1
ENSG00000087586	"aurora kinase A [Source:HGNC Symbol;Acc:11393]"	AURKA	11393	O14965	20	54944445	54967393	-1
ENSG00000087589	"Cas scaffolding protein family member 4 [Source:HGNC Symbol;Acc:15878]"	CASS4	15878	Q9NQ75	20	54987168	55034396	1
ENSG00000087842	"pirin (iron-binding nuclear protein) [Source:HGNC Symbol;Acc:30048]"	PIR	30048	O00625	X	15402921	15511687	-1
ENSG00000087884	"adipogenesis associated, Mth938 domain containing [Source:HGNC Symbol;Acc:30205]"	AAMDC	30205	Q9H7C9	11	77532155	77629478	1
ENSG00000087903	"regulatory factor X, 2 (influences HLA class II expression) [Source:HGNC Symbol;Acc:9983]"	RFX2	9983	P48378	19	5993175	6199583	-1
ENSG00000087995	"methyltransferase like 2A [Source:HGNC Symbol;Acc:25755]"	METTL2A	25755	Q96IZ6	17	60501228	60527454	1
ENSG00000088002	"sulfotransferase family, cytosolic, 2B, member 1 [Source:HGNC Symbol;Acc:11459]"	SULT2B1	11459	O00204	19	49055332	49102682	1
ENSG00000088035	"ALG6, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:23157]"	ALG6	23157	Q9Y672	1	63833261	63904233	1
ENSG00000088038	"CCR4-NOT transcription complex, subunit 3 [Source:HGNC Symbol;Acc:7879]"	CNOT3	7879	O75175	19	54641444	54659419	1
ENSG00000088053	"glycoprotein VI (platelet) [Source:HGNC Symbol;Acc:14388]"	GP6	14388	Q9HCN6	19	55525073	55549632	-1
ENSG00000088179	"protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte) [Source:HGNC Symbol;Acc:9656]"	PTPN4	9656	P29074	2	120517207	120741394	1
ENSG00000088205	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 [Source:HGNC Symbol;Acc:2741]"	DDX18	2741	Q9NVP1	2	118572226	118589955	1
ENSG00000088247	"KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:6316]"	KHSRP	6316	Q92945	19	6413359	6424805	-1
ENSG00000088256	"guanine nucleotide binding protein (G protein), alpha 11 (Gq class) [Source:HGNC Symbol;Acc:4379]"	GNA11	4379	P29992	19	3094408	3124002	1
ENSG00000088280	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:14987]"	ASAP3	14987	Q8TDY4	1	23755056	23811061	-1
ENSG00000088298	"ER degradation enhancer, mannosidase alpha-like 2 [Source:HGNC Symbol;Acc:15877]"	EDEM2	15877	Q9BV94	20	33703167	33865928	-1
ENSG00000088305	"DNA (cytosine-5-)-methyltransferase 3 beta [Source:HGNC Symbol;Acc:2979]"	DNMT3B	2979	Q9UBC3	20	31350191	31397162	1
ENSG00000088320	"RAS (RAD and GEM)-like GTP-binding 1 [Source:HGNC Symbol;Acc:15922]"	REM1	15922	O75628	20	30063096	30072708	1
ENSG00000088325	"TPX2, microtubule-associated [Source:HGNC Symbol;Acc:1249]"	TPX2	1249	Q9ULW0	20	30327074	30389608	1
ENSG00000088340	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000088356	"p53 and DNA-damage regulated 1 [Source:HGNC Symbol;Acc:16119]"	PDRG1	16119	Q9NUG6	20	30532758	30539895	-1
ENSG00000088367	"erythrocyte membrane protein band 4.1-like 1 [Source:HGNC Symbol;Acc:3378]"	EPB41L1	3378	Q9H4G0	20	34679426	34820721	1
ENSG00000088386	"solute carrier family 15 (oligopeptide transporter), member 1 [Source:HGNC Symbol;Acc:10920]"	SLC15A1	10920	P46059	13	99336055	99404908	-1
ENSG00000088387	"dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:14132]"	DOCK9	14132		13	99445741	99738879	-1
ENSG00000088448	"ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:20265]"	ANKRD10	20265	Q9NXR5	13	111530887	111567416	-1
ENSG00000088451	"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:20324]"	TGDS	20324	O95455	13	95226308	95248511	-1
ENSG00000088538	"dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:2989]"	DOCK3	2989	Q8IZD9	3	50712672	51421629	1
ENSG00000088543	"chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:24837]"	C3orf18	24837	Q9UK00	3	50595462	50608458	-1
ENSG00000088682	"coenzyme Q9 [Source:HGNC Symbol;Acc:25302]"	COQ9	25302	O75208	16	57481337	57495187	1
ENSG00000088726	"transmembrane protein 40 [Source:HGNC Symbol;Acc:25620]"	TMEM40	25620	Q8WWA1	3	12775024	12810956	-1
ENSG00000088727	"kinesin family member 9 [Source:HGNC Symbol;Acc:16666]"	KIF9	16666	Q9HAQ2	3	47269516	47324941	-1
ENSG00000088756	"Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:25509]"	ARHGAP28	25509	Q9P2N2	18	6729717	6915715	1
ENSG00000088766	"cardiolipin synthase 1 [Source:HGNC Symbol;Acc:16148]"	CRLS1	16148	Q9UJA2	20	5986736	6020699	1
ENSG00000088782	"defensin, beta 127 [Source:HGNC Symbol;Acc:16206]"	DEFB127	16206	Q9H1M4	20	138111	139804	1
ENSG00000088808	"protein phosphatase 1, regulatory subunit 13B [Source:HGNC Symbol;Acc:14950]"	PPP1R13B	14950		14	104200089	104313927	-1
ENSG00000088812	"attractin [Source:HGNC Symbol;Acc:885]"	ATRN	885	O75882	20	3451687	3631769	1
ENSG00000088826	"spermine oxidase [Source:HGNC Symbol;Acc:15862]"	SMOX	15862	Q9NWM0	20	4101627	4168394	1
ENSG00000088827	"sialic acid binding Ig-like lectin 1, sialoadhesin [Source:HGNC Symbol;Acc:11127]"	SIGLEC1	11127		20	3667617	3687775	-1
ENSG00000088832	"FK506 binding protein 1A, 12kDa [Source:HGNC Symbol;Acc:3711]"	FKBP1A	3711	P62942	20	1349622	1373806	-1
ENSG00000088833	"NSFL1 (p97) cofactor (p47) [Source:HGNC Symbol;Acc:15912]"	NSFL1C	15912	Q9UNZ2	20	1422807	1454487	-1
ENSG00000088836	"solute carrier family 4, sodium borate transporter, member 11 [Source:HGNC Symbol;Acc:16438]"	SLC4A11	16438	Q8NBS3	20	3208063	3219836	-1
ENSG00000088854	"chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:17721]"	C20orf194	17721	Q5TEA3	20	3229951	3388272	-1
ENSG00000088876	"zinc finger protein 343 [Source:HGNC Symbol;Acc:16017]"	ZNF343	16017	Q6P1L6	20	2462463	2505348	-1
ENSG00000088881	"early B-cell factor 4 [Source:HGNC Symbol;Acc:29278]"	EBF4	29278		20	2673524	2740753	1
ENSG00000088882	"carboxypeptidase X (M14 family), member 1 [Source:HGNC Symbol;Acc:15771]"	CPXM1	15771	Q96SM3	20	2774715	2781283	-1
ENSG00000088888	"mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:29233]"	MAVS	29233	Q7Z434	20	3827487	3849280	1
ENSG00000088899	"Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), mRNA. [Source:RefSeq mRNA;Acc:NM_001282533]"	NA	NA	O60299	20	3143263	3154192	-1
ENSG00000088926	"coagulation factor XI [Source:HGNC Symbol;Acc:3529]"	F11	3529	P03951	4	187187099	187210835	1
ENSG00000088930	"5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:12836]"	XRN2	12836	Q9H0D6	20	21283942	21370463	1
ENSG00000088970	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000088986	"dynein, light chain, LC8-type 1 [Source:HGNC Symbol;Acc:15476]"	DYNLL1	15476	P63167	12	120907653	120936296	1
ENSG00000088992	"tescalcin [Source:HGNC Symbol;Acc:26065]"	TESC	26065	Q96BS2	12	117476728	117537284	-1
ENSG00000089006	"sorting nexin 5 [Source:HGNC Symbol;Acc:14969]"	SNX5	14969	Q9Y5X3	20	17922241	17949623	-1
ENSG00000089009	"ribosomal protein L6 [Source:HGNC Symbol;Acc:10362]"	RPL6	10362	Q02878	12	112842994	112856642	-1
ENSG00000089012	"signal-regulatory protein gamma [Source:HGNC Symbol;Acc:15757]"	SIRPG	15757	Q9P1W8	20	1609798	1638425	-1
ENSG00000089022	"mitogen-activated protein kinase-activated protein kinase 5 [Source:HGNC Symbol;Acc:6889]"	MAPKAPK5	6889	Q8IW41	12	112279782	112334343	1
ENSG00000089041	"purinergic receptor P2X, ligand-gated ion channel, 7 [Source:HGNC Symbol;Acc:8537]"	P2RX7	8537		12	121570622	121623876	1
ENSG00000089048	"ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:15898]"	ESF1	15898	Q9H501	20	13694969	13765532	-1
ENSG00000089050	"retinoblastoma binding protein 9 [Source:HGNC Symbol;Acc:9892]"	RBBP9	9892	O75884	20	18467184	18477887	-1
ENSG00000089053	"anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:15713]"	ANAPC5	15713		12	121746048	121837699	-1
ENSG00000089057	"solute carrier family 23 (ascorbic acid transporter), member 2 [Source:HGNC Symbol;Acc:10973]"	SLC23A2	10973	Q9UGH3	20	4833002	4990939	-1
ENSG00000089060	"solute carrier family 8 (sodium/lithium/calcium exchanger), member B1 [Source:HGNC Symbol;Acc:26175]"	SLC8B1	26175	Q6J4K2	12	113736564	113797298	-1
ENSG00000089063	"transmembrane protein 230 [Source:HGNC Symbol;Acc:15876]"	TMEM230	15876	Q96A57	20	5080486	5093749	-1
ENSG00000089091	"double zinc ribbon and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:15858]"	DZANK1	15858	Q9NVP4	20	18364011	18447925	-1
ENSG00000089094	"lysine (K)-specific demethylase 2B [Source:HGNC Symbol;Acc:13610]"	KDM2B	13610	Q8NHM5	12	121866900	122018920	-1
ENSG00000089101	"chromosome 20 open reading frame 26 [Source:HGNC Symbol;Acc:15872]"	C20orf26	15872		20	20033158	20341346	1
ENSG00000089116	"LIM homeobox 5 [Source:HGNC Symbol;Acc:14216]"	LHX5	14216	Q9H2C1	12	113899839	113910085	-1
ENSG00000089123	"taspase, threonine aspartase, 1 [Source:HGNC Symbol;Acc:15859]"	TASP1	15859	Q9H6P5	20	13246709	13619587	-1
ENSG00000089127	"2'-5'-oligoadenylate synthetase 1, 40/46kDa [Source:HGNC Symbol;Acc:8086]"	OAS1	8086	P00973	12	113344582	113369990	1
ENSG00000089154	"GCN1 general control of amino-acid synthesis 1-like 1 (yeast) [Source:HGNC Symbol;Acc:4199]"	GCN1L1	4199	Q92616	12	120565007	120632513	-1
ENSG00000089157	"ribosomal protein, large, P0 [Source:HGNC Symbol;Acc:10371]"	RPLP0	10371	P05388	12	120634489	120639038	-1
ENSG00000089159	"paxillin [Source:HGNC Symbol;Acc:9718]"	PXN	9718	P49023	12	120648250	120703574	-1
ENSG00000089163	"sirtuin 4 [Source:HGNC Symbol;Acc:14932]"	SIRT4	14932		12	120740119	120751052	1
ENSG00000089169	"rabphilin 3A homolog (mouse) [Source:HGNC Symbol;Acc:17056]"	RPH3A	17056		12	113008184	113336686	1
ENSG00000089177	"kinesin family member 16B [Source:HGNC Symbol;Acc:15869]"	KIF16B	15869	Q96L93	20	16252749	16554078	-1
ENSG00000089195	"tRNA methyltransferase 6 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20900]"	TRMT6	20900	Q9UJA5	20	5917881	5931182	-1
ENSG00000089199	"chromogranin B (secretogranin 1) [Source:HGNC Symbol;Acc:1930]"	CHGB	1930	P05060	20	5892076	5906007	1
